tool_id,name,url,organisations,partners,developers,donors,typologies,keywords,descriptions,countries,spatial_scale,frequncies,users,contacts
1 TTI,ECOWAS ,https://www.eco-icbt.org/trade-data/,"Agricultural Market and Trade Department of the Permanent Interstate Committee for Drought Control in the Sahel (CILSS)
West African Association for Cross-Border Trade, in Agro-forestry-pastoral and Fisheries Products (WACTAF) ",Data portal,Corn/ Maize; Mango; Beef; Palm oil; Poultry; Sugar; Multiple,"AGRICTRADE will contribute to improving trade in agricultural, food and livestock production in Sahel and West Africa through provision of tools and market information necessary for promotion of trade in agricultural, food and livestock products in Sahel and West Africa and dissemination of information on instruments of regional trade policies and trade opportunities relating to the products, agricultural inputs and livestock. The expected outputs include: Disseminated information on markets cross-border trade flow and barriers to trade, increased networking and capacity of private and public market players, information about regional polices, instruments and tools on trade that will result in increased commercial transactions on staple foods and livestock in the Sahel and West Africa region.",West Africa,International,,,ssacko@ecowas.int
210,Linking Environment and Farming (LEAF),https://leafuk.org/about-leaf/what-we-do,Linking Environment and Farming (LEAF),Initiative/organisation; Digital reports,Agriculture; Multiple,"LEAF works with farmers, food industry, scientists and consumers, to inspire and enable sustainable farming that is prosperous, enriches the environment and engages local communities. ",United Kingdom,National,Regularly,Industry; NGOs; Science and Research,enquiries@leaf.eco
211,N8 AgriFood,https://www.n8agrifood.ac.uk/,N8 Research Partnership,Initiative/organisation; Digital reports,Agriculture,"N8 AgriFood is a unique programme working across the entire food system to ensure sustainable, resilient and healthy food supplies for all. The aim of the collaboration is to harness the collective expertise within 8 institutions to tackle the challenge of food security regionally, nationally and internationally. It collaborated with external stakeholders from across the sector including industry, government, small to medium businesses, non-governmental organisations and charities to address the various aspects of the food security challenge we face. Contains links to the N8 Agrifood Food Systems and Policy Hub",United Kingdom ,National,Not updated,Industry; NGOs; Science and Research; Industry; Governments,
212,Safe Trace,https://www.agrotransparencia.com.br/homeenglish,Safe Trace,Initiative/organisation,Not specified,"Safe Trace is a company specialising in the traceability of food production chains, integrating information from stages of the supply chain, from the producer to the consumer. It aims to provide transparency on socio-environmental and sanitary standards",Not specified,Not specified,Regularly,Not specified,+55 35 3622-7198
214,Solidaridad,https://www.solidaridadnetwork.org/,Solidaridad,Initiative/organisation; Digital reports,Multiple; Agriculture; Soybean; Palm oil; Sugar; Cocoa; Coffee; Cotton; Beef; Avocado; Mango,"Solidaridad is an international civil society organization aiming to develop solutions to make communities more resilient — from early roots supporting repressed communities in Latin America to current work fostering more sustainable supply chains. Currently works in over 40 countries, on five continents, through eight independently supervised regional offices. Works throughout the whole supply chain to aim to make sustainability the norm and enable farmers and workers to earn a decent income and produce in balance with nature",Global,Global,Regularly,Industry; NGOs; Indigenous peoples,info@solidaridadnetwork.org
215,Supply Chain Transparency Network Directory,https://www.gc-dz.com/exec?m=sctndd&u=auto_login__sctn,Stockholm Environment Institute; Global Canopy,Decision-support tool,Multiple; Bamboo; Beef; Soybean; Palm oil; Coffee; Cocoa; Rubber; Agriculture,"The Supply Chain Transparency Network (SCTN) is a collaborative network that brings together transparency initiatives. The Data Directory Tool brings together different transparency initiatives, showing the different tools available to address commodity-driven deforestation in supply chains, with links to the different tools. The user can explore the organisations and services available to help remove deforestation from supply chains ",Global,Global,Ad hoc,Financial institutions; General public; Governments; Indigenous peoples; Industry; Investors/Philanthropy; Media; NGOs; Science and Research,sctn@globalcanopy.org
216,Sustainable and Healthy Food Systems (SHEFS) ,https://shefsglobal.lshtm.ac.uk/,London School of Hygiene & Tropical Medicine,Initiative/organisation; Digital reports,Multiple; Agriculture,"The focus for SHEFS is on bridging the gap between science and practice to understand and solve current social and environmental problems. The project unites partners in different countries to work closely together and share methods, data, knowledge and expertise from a wide range of sources.",United Kingdom; South Africa; India,International,Regularly,Science and Research; General public,Kirsten.Dawes@lshtm.ac.uk
217,Switch Med,https://www.switchmed.eu/en,United Nations Industrial Development Organization (UNIDO),Initiative/organisation; Digital reports ,Multiple,"The SwitchMed initiative aims at achieving a circular economy in the southern Mediterranean by changing the way goods and services are produced and consumed. In order to achieve this, the initiative provides tools and services directly to the private sector, supports an enabling policy environment, and facilitates exchange of information among partners and key stakeholders",Mediterranean,International,Regularly,Industry; NGOs; Investors/Philanthropy; Governments,networking.switchmed@scprac.org
218,The International Panel of Experts on Sustainable Food Systems (IPES-Food),http://www.ipes-food.org/about/,IPES-Food,Initiative/organisation; Digital reports ,Multiple; Agriculture,IPES-Food is an independent panel of experts with a mission to promote transition to sustainable food systems around the world,Europe; West Africa; United States of America,International,Regularly,Not specified,nick.jacobs@ipes-food.org
219,Socially and Environmentally Sustainable Oil Palm Research (SEnSOR),http://www.sensorproject.net/,South East Asia Rainforest Research Partnership (SEARRP) ,Initiative/organisation; Digital reports ,Palm oil,"The Socially and Environmentally Sustainable Oil Palm Research (SEnSOR) programme is testing the impact of the Roundtable on Sustainable palm Oil (RSPO): the major certification standard for sustainable palm oil. Uses scientific research to test whether RSPO standards are achieving the aim of improving the sustainability of palm oil production. The team includes experts from across the environmental and social sciences, enabling testing of impact across the full spectrum of issues that contribute to sustainability. Aims to quantify the level of impact that the RSPO is having on key aspects of sustainability such as biodiversity conservation and smallholder livelihoods, and also to provide solutions and recommendations if areas where improvements are required are identified. Produce accessible reports of findings to ensure the information is readily available to inform policy development",South East Asia,International,Regularly,Not specified,jennifer.lucey@zoo.ox.ac.uk
220,Sedex,https://www.sedexglobal.com/about-us/,Sedex,Initiative/organisation,Multiple,"Sedex is an ethical trade membership organisation, working with businesses to improve working conditions in global supply chains. Provides an online platform, tools and services to help businesses operate responsibly and sustainably, protect workers and source ethically. Aims to enable businesses to work together to better manage their social and environmental performance and improve working conditions throughout the supply chain",Global,International,Regularly,Industry ,helpdesk@sedex.com
221,World Benchmarking Alliance,https://www.worldbenchmarkingalliance.org/,World Benchmarking Alliance,Dataset; Initiative/organisation; Digital reports,Multiple; Agriculture,"WBA identified seven transformations that may need to take place to put society and the worldwide economy on a more sustainable path to achieve the SDGs. WBA is developing a series of benchmarks assessing 2,000 of the world’s most influential companies, ranking and measuring them on their contributions to the SDGs. These benchmarks aim to reveal both to companies and stakeholders where each company stands compared to its peers, where it can improve and where urgent action is needed to deliver on the SDGs",Global,International,Regularly,General public; Industry; Governments; Financial institutions; Investors/Philanthropy; NGOs,hello@worldbenchmarkingalliance.org
